id|nct_id|ctgov_group_code|result_type|title|description|outcome_id
839481909|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925662
839481910|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925662
839481911|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925662
839481912|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925662
839481913|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925663
839481914|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925663
839481915|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925663
839481916|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925663
839481917|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925664
839481918|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925664
839481919|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925664
839481920|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925664
839481921|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925665
839481922|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925665
839481923|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925665
839481924|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925665
839481925|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925666
839481926|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925666
839481927|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925666
839481928|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925666
839481929|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925667
839481930|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925667
839481931|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925667
839481932|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925667
839481933|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925668
839481934|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925668
839481935|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925668
839481936|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925668
839481937|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925669
839481938|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925669
839481939|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925669
839481940|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925669
839481941|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925670
839481942|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925670
839481943|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925670
839481944|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925670
839481945|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925671
839481946|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925671
839481947|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925671
839481948|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925671
839481949|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925672
839481950|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925672
839481951|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925672
839481952|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925672
839481953|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925673
839481954|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925673
839481955|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925673
839481956|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925673
839481957|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925674
839481958|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925674
839481959|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925674
839481960|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925674
839481961|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925675
839481962|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925675
839481963|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925675
839481964|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925675
839481965|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925676
839481966|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925676
839481967|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925676
839481968|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925676
839481969|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925677
839481970|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925677
839481971|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925677
839481972|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925677
839481973|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925678
839481974|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925678
839481975|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925678
839481976|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925678
839481977|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925679
839481978|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925679
839481979|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925679
839481980|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925679
839481981|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|258925680
839481982|NCT01169259|OG001|Outcome|VItamin D Placebo|VItamin D placebo, one capsule/day|258925680
839481983|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925680
839481984|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925680
839481985|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day.|258925681
839481986|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925681
839481987|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925681
839481988|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925681
839481989|NCT01169259|OG000|Outcome|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day.|258925682
839481990|NCT01169259|OG001|Outcome|Vitamin D Placebo|Vitamin D placebo, one capsule/day|258925682
839481991|NCT01169259|OG002|Outcome|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|258925682
839481992|NCT01169259|OG003|Outcome|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|258925682
839483697|NCT01169259|EG000|Reported Event|Active Vitamin D|Vitamin D3, one 2000 IU capsule/day|
839483698|NCT01169259|EG001|Reported Event|Vitamin D Placebo|Vitamin D placebo, one capsule/day|
839483699|NCT01169259|EG002|Reported Event|Active Omega-3 Fatty Acids|Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|
839483700|NCT01169259|EG003|Reported Event|Omega-3 Fatty Acids Placebo|Omega-3 fatty acids placebo, one capsule/day|
839483701|NCT01169259|EG004|Reported Event|Active Vitamin D/Active Omega-3 Fatty Acids|Vitamin D3 (one 2000 IU capsule/day) + Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|
839483702|NCT01169259|EG005|Reported Event|Active Vitamin D/Placebo Omega-3 Fatty Acids|Vitamin D3, one 2000 IU capsule/day + Omega-3 fatty acids placebo, one capsule/day|
839483703|NCT01169259|EG006|Reported Event|Placebo Vitamin D/Active Omega-3 Fatty Acids|Vitamin D placebo, one capsule/day + Omacor, one 1-g capsule/day. Each capsule of Omacor contains 840 mg of marine omega-3 fatty acids (465 mg of EPA + 375 mg of DHA).|
839483704|NCT01169259|EG007|Reported Event|Placebo Vitamin D/Placebo Omega-3 Fatty Acids|Vitamin D placebo, one capsule/day + Omega-3 fatty acids placebo, one capsule/day|
839483919|NCT01169259|FG000|Participant Flow|ACTIVE Vitamin D + ACTIVE Omega-3 Fatty Acids|ACTIVE Vitamin D = Vitamin D3, one 2000 IU capsule/day; ACTIVE Omega-3 Fatty Acids = Omacor, one 1-gram capsule/day. Each capsule of Omacor contains 840 milligrams of marine omega-3 fatty acids (465 mg of eicosapentaenoic acid \[EPA\] and 375 mg of docosahexaenoic acid \[DHA\]).|
839483920|NCT01169259|FG001|Participant Flow|ACTIVE Vitamin D + PLACEBO Omega-3 Fatty Acids|ACTIVE Vitamin D = Vitamin D3, one 2000 IU capsule/day; PLACEBO Omega-3 Fatty Acids, one capsule/day|
839483921|NCT01169259|FG002|Participant Flow|PLACEBO Vitamin D + ACTIVE Omega-3 Fatty Acids|PLACEBO Vitamin D, one capsule/day; ACTIVE Omega-3 Fatty Acids = Omacor, one 1-gram capsule/day. Each capsule of Omacor contains 840 milligrams of marine omega-3 fatty acids (465 mg of eicosapentaenoic acid \[EPA\] and 375 mg of docosahexaenoic acid \[DHA\]).|
839483922|NCT01169259|FG003|Participant Flow|PLACEBO Vitamin D + PLACEBO Omega-3 Fatty Acids|PLACEBO Vitamin D, one capsule/day; PLACEBO Omega-3 Fatty Acids, one capsule/day|
839484141|NCT01169259|BG000|Baseline|ACTIVE Vitamin D + ACTIVE Omega-3 Fatty Acids|ACTIVE Vitamin D = Vitamin D3, one 2000 IU capsule/day; ACTIVE Omega-3 Fatty Acids = Omacor, one 1-gram capsule/day. Each capsule of Omacor contains 840 milligrams of marine omega-3 fatty acids (465 mg of eicosapentaenoic acid \[EPA\] and 375 mg of docosahexaenoic acid \[DHA\]).|
839484142|NCT01169259|BG001|Baseline|ACTIVE Vitamin D + PLACEBO Omega-3 Fatty Acids|ACTIVE Vitamin D = Vitamin D3, one 2000 IU capsule/day; PLACEBO Omega-3 Fatty Acids, one capsule/day|
839484143|NCT01169259|BG002|Baseline|PLACEBO Vitamin D + ACTIVE Omega-3 Fatty Acids|PLACEBO Vitamin D, one capsule/day; ACTIVE Omega-3 Fatty Acids = Omacor, one 1-gram capsule/day. Each capsule of Omacor contains 840 milligrams of marine omega-3 fatty acids (465 mg of eicosapentaenoic acid \[EPA\] and 375 mg of docosahexaenoic acid \[DHA\]).|
839484144|NCT01169259|BG003|Baseline|PLACEBO Vitamin D + PLACEBO Omega-3 Fatty Acids|PLACEBO Vitamin D, one capsule/day; PLACEBO Omega-3 Fatty Acids, one capsule/day|
839484145|NCT01169259|BG004|Baseline|Total|Total of all reporting groups|
837959059|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Severe COVID Population (WHO-CPS =5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468588
837959060|NCT04331808|OG001|Outcome|Standard of Care -- Severe COVID Population (WHO-CPS =5)|Usual care was provided at the discretion of the clinicians|258468588
837959061|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Severe COVID Population (WHO-CPS =5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468589
837959062|NCT04331808|OG001|Outcome|Standard of Care -- Severe COVID Population (WHO-CPS =5)|Usual care was provided at the discretion of the clinicians|258468589
837959063|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468590
837959064|NCT04331808|OG001|Outcome|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|258468590
837959065|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468591
837959066|NCT04331808|OG001|Outcome|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|258468591
837959067|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Severe COVID Population (WHO-CPS =5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468592
837959068|NCT04331808|OG001|Outcome|Standard of Care -- Severe COVID Population (WHO-CPS =5)|Usual care was provided at the discretion of the clinicians|258468592
837959069|NCT04331808|OG002|Outcome|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468592
837959070|NCT04331808|OG003|Outcome|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|258468592
837959071|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Severe COVID Population (WHO-CPS =5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468593
837959072|NCT04331808|OG001|Outcome|Standard of Care -- Severe COVID Population (WHO-CPS =5)|Usual care was provided at the discretion of the clinicians|258468593
837959073|NCT04331808|OG002|Outcome|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468593
837959074|NCT04331808|OG003|Outcome|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|258468593
837959075|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468594
837959076|NCT04331808|OG001|Outcome|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|258468594
837959077|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Severe COVID Population (WHO-CPS =5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468595
837959078|NCT04331808|OG001|Outcome|Standard of Care -- Severe COVID Population (WHO-CPS =5)|Usual care was provided at the discretion of the clinicians|258468595
837959079|NCT04331808|OG002|Outcome|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468595
837959080|NCT04331808|OG003|Outcome|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|258468595
837959081|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Severe COVID Population (WHO-CPS =5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468596
837959082|NCT04331808|OG001|Outcome|Standard of Care -- Severe COVID Population (WHO-CPS =5)|Usual care was provided at the discretion of the clinicians|258468596
837959083|NCT04331808|OG002|Outcome|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468596
837959084|NCT04331808|OG003|Outcome|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|258468596
837959085|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468597
837959086|NCT04331808|OG001|Outcome|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|258468597
837959087|NCT04331808|OG000|Outcome|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|258468598
837959088|NCT04331808|OG001|Outcome|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|258468598
837959789|NCT04331808|EG000|Reported Event|TOCILIZUMAB -- Severe COVID Population (WHO-CPS =5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|
837959790|NCT04331808|EG001|Reported Event|Standard of Care -- Severe COVID Population (WHO-CPS =5)|Usual care was provided at the discretion of the clinicians|
837959791|NCT04331808|EG002|Reported Event|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|
837959792|NCT04331808|EG003|Reported Event|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|
837959972|NCT04331808|FG000|Participant Flow|TOCILIZUMAB -- Severe COVID Population (WHO-CPS =5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|
837959973|NCT04331808|FG001|Participant Flow|Standard of Care -- Severe COVID Population (WHO-CPS =5)|Usual care was provided at the discretion of the clinicians|
837959974|NCT04331808|FG002|Participant Flow|TOCILIZUMAB -- Critical COVID Population (WHO-CPS >5)|Tocilizumab 8mg/kg on day 1 and if no response (no decrease of oxygen requirement) a second injection at day 3 (fixed dose of 400 mg)|
837959975|NCT04331808|FG003|Participant Flow|Standard of Care -- Critical COVID Population (WHO-CPS >5)|Usual care was provided at the discretion of the clinicians|
838171583|NCT04356937|OG000|Outcome|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|258532795
838171584|NCT04356937|OG001|Outcome|Placebo|Standard care plus placebo|258532795
838171585|NCT04356937|OG000|Outcome|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|258532796
838171586|NCT04356937|OG001|Outcome|Placebo|Standard care plus placebo|258532796
838171587|NCT04356937|OG000|Outcome|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|258532797
838171588|NCT04356937|OG001|Outcome|Placebo|Standard care plus placebo|258532797
838171589|NCT04356937|OG000|Outcome|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|258532798
838171590|NCT04356937|OG001|Outcome|Placebo|Standard care plus placebo|258532798
838171591|NCT04356937|OG000|Outcome|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|258532799
838171592|NCT04356937|OG001|Outcome|Placebo|Standard care plus placebo|258532799
838171593|NCT04356937|OG000|Outcome|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|258532800
838171594|NCT04356937|OG001|Outcome|Placebo|Standard care plus placebo|258532800
838171595|NCT04356937|OG000|Outcome|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|258532801
838171596|NCT04356937|OG001|Outcome|Placebo|Standard care plus placebo|258532801
838171597|NCT04356937|OG000|Outcome|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|258532802
838171598|NCT04356937|OG001|Outcome|Placebo|Standard care plus placebo|258532802
838171599|NCT04356937|OG000|Outcome|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|258532803
838171600|NCT04356937|OG001|Outcome|Placebo|Standard care plus placebo|258532803
838171800|NCT04356937|EG000|Reported Event|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|
838171801|NCT04356937|EG001|Reported Event|Placebo|Standard care plus placebo|
838171940|NCT04356937|FG000|Participant Flow|Tocilizumab|Standard care plus a single dose of tocilizumab (8 mg/kg administered intravenously, not to exceed 800 mg)|
838171941|NCT04356937|FG001|Participant Flow|Placebo|Standard care plus placebo|
838172109|NCT04356937|BG000|Baseline|Tocilizumab|"Review effect of Tocilizumab on multi-organ dysfunction in a phase 3 randomized controlled trial among hospitalized patients with COVID-19 infection.~Participants will receive an intravenous (IV) injection of 8 mg/kg (not to exceed 800 mg) tocilizumab. Specifically, as compared to placebo, we will test whether tocilizumab is associated with a reduction in multi-organ dysfunction among hospitalized COVID-19 adult patients with elevated inflammatory measures.~Tocilizumab: Patients will receive the standard treatment for COVID-19 per MGH guidance and also be randomized (2:1) to one of the following arms:~1. Tocilizumab 8mg x 1~2. Standard of care/Placebo"|
838172110|NCT04356937|BG001|Baseline|Standard of Care Plus Placebo|"Participants will receive an placebo intravenous (IV) injection of 8 mg/kg (not to exceed 800 mg).Specifically, as compared to placebo, we will test whether tocilizumab is associated with a reduction in multi-organ dysfunction among hospitalized COVID-19 adult patients with elevated inflammatory measures.~Placebos: Patients will receive the standard treatment for COVID-19 per MGH guidance and also be randomized (2:1) to one of the following arms:~1. Tocilizumab 8mg x 1~2. Standard of care/Placebo"|
838172111|NCT04356937|BG002|Baseline|Total|Total of all reporting groups|
839363683|NCT03036124|OG000|Outcome|Dapa 10 mg|Dapagliflozin 10 mg tablets administered orally once daily|258891025
839363684|NCT03036124|OG001|Outcome|Placebo|Placebo tablet to match dapagliflozin 10 mg, given once daily per oral use.|258891025
839363685|NCT03036124|OG000|Outcome|Dapa 10 mg|Dapagliflozin 10 mg tablets administered orally once daily|258891026
839363686|NCT03036124|OG001|Outcome|Placebo|Placebo tablet to match dapagliflozin 10 mg, given once daily per oral use.|258891026
839363687|NCT03036124|OG000|Outcome|Dapa 10 mg|Dapagliflozin 10 mg tablets administered orally once daily|258891027
839363688|NCT03036124|OG001|Outcome|Placebo|Placebo tablet to match dapagliflozin 10 mg, given once daily per oral use.|258891027
839363689|NCT03036124|OG000|Outcome|Dapa 10 mg|Dapagliflozin 10 mg tablets administered orally once daily|258891028
839363690|NCT03036124|OG001|Outcome|Placebo|Placebo tablet to match dapagliflozin 10 mg, given once daily per oral use.|258891028
839363691|NCT03036124|OG000|Outcome|Dapa 10 mg|Dapagliflozin 10 mg tablets administered orally once daily|258891029
839363692|NCT03036124|OG001|Outcome|Placebo|Placebo tablet to match dapagliflozin 10 mg, given once daily per oral use.|258891029
839363693|NCT03036124|OG000|Outcome|Dapa 10 mg|Dapagliflozin 10 mg tablets administered orally once daily|258891030
839363694|NCT03036124|OG001|Outcome|Placebo|Placebo tablet to match dapagliflozin 10 mg, given once daily per oral use.|258891030
839363950|NCT03036124|EG000|Reported Event|Dapa 10mg|Dapagliflozin 10 mg, given once daily per oral use.|
